date,spprice,dividend,earnings,infl,lrir10,realprice,realpricelag,realdividend,realtotalreturn,realearnings,realtrscaledearnings,CAPE,TRCAPE,excessCAPE,bond,realbond,dp,dy,ep,de,,
08/01/1977,97.75,4.45,10.61,61.20,7.40,494.61,485.33,22.53,96107.16,53.70,10434.93,10.27,12.30,0.09,1.01,10.93,21.95,4.56,9.21,41.96,,
09/01/1977,96.23,4.50,10.71,61.40,7.34,485.33,471.24,22.70,94672.02,54.02,10536.60,10.07,12.07,0.09,0.99,11.01,21.38,4.68,8.99,42.02,,
10/01/1977,93.74,4.56,10.77,61.60,7.52,471.24,471.66,22.91,92295.27,54.14,10604.01,9.77,11.72,0.09,1.00,10.90,20.57,4.86,8.70,42.31,,
11/01/1977,94.28,4.61,10.83,61.90,7.58,471.66,467.85,23.08,92753.74,54.18,10654.68,9.77,11.72,0.09,1.00,10.87,20.44,4.89,8.71,42.60,,
12/01/1977,93.82,4.67,10.89,62.10,7.69,467.85,447.16,23.29,92385.56,54.30,10723.50,9.68,11.63,0.09,0.99,10.82,20.09,4.98,8.62,42.88,,
01/01/1978,90.25,4.71,10.90,62.50,7.96,447.16,438.07,23.35,88685.67,54.01,10711.07,9.24,11.12,0.09,1.00,10.62,19.15,5.22,8.28,43.24,,
02/01/1978,88.98,4.76,10.91,62.90,8.03,438.07,433.83,23.42,87268.68,53.71,10700.17,9.05,10.89,0.09,1.01,10.57,18.71,5.35,8.16,43.60,,
03/01/1978,88.82,4.80,10.92,63.40,8.04,433.83,449.29,23.45,86813.97,53.34,10673.37,8.95,10.79,0.09,1.00,10.55,18.50,5.40,8.13,43.96,,
04/01/1978,92.71,4.84,11.02,63.90,8.15,449.29,467.67,23.44,90297.94,53.42,10736.50,9.26,11.18,0.09,0.99,10.46,19.17,5.22,8.41,43.88,,
05/01/1978,97.41,4.87,11.13,64.50,8.35,467.67,463.84,23.40,94384.95,53.42,10781.16,9.63,11.64,0.08,1.00,10.30,19.99,5.00,8.75,43.80,,
06/01/1978,97.66,4.91,11.23,65.20,8.46,463.84,458.10,23.32,94003.46,53.34,10809.53,9.55,11.55,0.09,1.00,10.18,19.89,5.03,8.70,43.72,,
07/01/1978,97.19,4.95,11.34,65.70,8.64,458.10,487.50,23.32,93232.87,53.47,10881.45,9.43,11.41,0.08,1.02,10.05,19.65,5.09,8.57,43.61,,
08/01/1978,103.90,4.98,11.46,66.00,8.41,487.50,483.83,23.38,99613.18,53.75,10984.01,10.02,12.14,0.08,1.01,10.23,20.85,4.80,9.07,43.50,,
09/01/1978,103.90,5.02,11.57,66.50,8.42,483.83,464.27,23.38,99262.27,53.88,11053.56,9.94,12.05,0.08,0.99,10.22,20.70,4.83,8.98,43.39,,
10/01/1978,100.60,5.04,11.82,67.10,8.64,464.27,435.15,23.24,95647.57,54.57,11241.25,9.53,11.57,0.08,1.00,10.05,19.97,5.01,8.51,42.60,,
11/01/1978,94.71,5.05,12.08,67.40,8.81,435.15,439.62,23.22,90045.32,55.49,11481.90,8.93,10.84,0.09,0.99,9.97,18.74,5.34,7.84,41.84,,
12/01/1978,96.11,5.07,12.33,67.70,9.01,439.62,452.08,23.19,91371.36,56.40,11722.08,9.01,10.95,0.09,1.00,9.87,18.96,5.28,7.79,41.12,,
01/01/1979,99.71,5.11,12.65,68.30,9.10,452.08,440.22,23.18,94362.67,57.37,11974.72,9.26,11.26,0.08,1.01,9.80,19.50,5.13,7.88,40.41,,
02/01/1979,98.23,5.16,12.98,69.10,9.10,440.22,444.10,23.11,92287.75,58.15,12191.70,9.00,10.96,0.09,1.01,9.76,19.05,5.25,7.57,39.74,,
03/01/1979,100.10,5.20,13.30,69.80,9.12,444.10,447.84,23.07,93504.52,59.01,12423.68,9.07,11.05,0.09,1.00,9.72,19.25,5.19,7.53,39.10,,
04/01/1979,102.10,5.25,13.53,70.60,9.18,447.84,431.94,23.01,94695.82,59.33,12545.76,9.13,11.13,0.09,1.00,9.65,19.46,5.14,7.55,38.79,,
05/01/1979,99.73,5.29,13.75,71.50,9.25,431.94,435.59,22.93,91737.35,59.57,12651.07,8.79,10.73,0.09,1.03,9.55,18.84,5.31,7.25,38.49,,
06/01/1979,101.70,5.34,13.98,72.30,8.91,435.59,435.06,22.87,92919.15,59.88,12772.96,8.85,10.81,0.09,1.00,9.73,19.04,5.25,7.27,38.20,,
07/01/1979,102.70,5.40,14.20,73.10,8.95,435.06,450.66,22.86,93212.31,60.14,12885.17,8.83,10.78,0.09,1.00,9.67,19.03,5.25,7.23,38.01,,
08/01/1979,107.40,5.45,14.41,73.80,9.03,450.66,450.81,22.88,96962.07,60.48,13012.51,9.13,11.16,0.09,0.99,9.60,19.69,5.08,7.45,37.84,,
09/01/1979,108.60,5.51,14.63,74.60,9.33,450.81,430.33,22.87,97404.12,60.73,13121.75,9.11,11.14,0.09,0.95,9.39,19.71,5.07,7.42,37.66,,
10/01/1979,104.50,5.56,14.71,75.20,10.30,430.33,423.09,22.88,93390.98,60.56,13143.28,8.68,10.62,0.08,0.99,8.82,18.81,5.32,7.11,37.78,,
11/01/1979,103.70,5.60,14.78,75.90,10.65,423.09,435.23,22.86,92234.76,60.32,13148.84,8.52,10.43,0.08,1.02,8.63,18.51,5.40,7.01,37.90,,
12/01/1979,107.80,5.65,14.86,76.70,10.39,435.23,441.42,22.81,95295.80,60.00,13136.32,8.75,10.72,0.08,0.98,8.75,19.08,5.24,7.25,38.02,,
01/01/1980,110.90,5.70,15.00,77.80,10.80,441.42,452.53,22.69,97064.07,59.72,13131.48,8.85,10.85,0.08,0.92,8.49,19.46,5.14,7.39,37.99,,
02/01/1980,115.30,5.75,15.15,78.90,12.41,452.53,404.77,22.57,99921.74,59.45,13126.49,9.05,11.11,0.06,0.99,7.68,20.05,4.99,7.61,37.96,,
03/01/1980,104.70,5.80,15.29,80.10,12.75,404.77,393.78,22.42,89788.78,59.11,13112.42,8.08,9.92,0.07,1.09,7.50,18.05,5.54,6.85,37.93,,
04/01/1980,103.00,5.85,15.17,81.00,11.47,393.78,407.72,22.35,87762.63,58.01,12928.63,7.84,9.64,0.09,1.09,8.05,17.62,5.68,6.79,38.53,,
05/01/1980,107.70,5.89,15.06,81.80,10.18,407.72,429.12,22.31,91284.22,57.00,12761.74,8.10,9.97,0.10,1.03,8.69,18.27,5.47,7.15,39.14,,
06/01/1980,114.60,5.94,14.94,82.70,9.78,429.12,448.59,22.24,96490.43,55.94,12579.12,8.51,10.48,0.10,0.98,8.89,19.29,5.18,7.67,39.76,,
07/01/1980,119.80,5.98,14.84,82.70,10.25,448.59,459.11,22.40,101288.52,55.57,12546.93,8.88,10.95,0.09,0.96,8.70,20.02,4.99,8.07,40.32,,
08/01/1980,123.50,6.03,14.74,83.30,11.10,459.11,466.35,22.40,104086.26,54.80,12422.93,9.07,11.19,0.08,0.99,8.27,20.49,4.88,8.38,40.89,,
09/01/1980,126.50,6.07,14.64,84.00,11.51,466.35,475.46,22.38,106148.98,53.97,12284.75,9.20,11.35,0.07,1.00,8.08,20.84,4.80,8.64,41.46,,
10/01/1980,130.20,6.10,14.70,84.80,11.75,475.46,491.49,22.28,108645.57,53.68,12266.43,9.36,11.56,0.07,0.96,7.97,21.34,4.69,8.86,41.50,,
11/01/1980,135.70,6.13,14.76,85.50,12.68,491.49,479.04,22.20,112730.75,53.46,12261.65,9.65,11.93,0.06,1.00,7.57,22.14,4.52,9.19,41.53,,
12/01/1980,133.50,6.16,14.82,86.30,12.84,479.04,473.40,22.10,110297.56,53.18,12244.27,9.39,11.61,0.06,1.03,7.51,21.67,4.61,9.01,41.57,,
01/01/1981,133.00,6.20,14.74,87.00,12.57,473.40,452.35,22.07,109423.76,52.47,12127.11,9.26,11.45,0.06,0.98,7.64,21.45,4.66,9.02,42.06,,
02/01/1981,128.40,6.24,14.66,87.90,13.19,452.35,466.08,21.98,104981.00,51.65,11986.15,8.83,10.93,0.06,1.01,7.38,20.58,4.86,8.76,42.56,,
03/01/1981,133.20,6.28,14.58,88.50,13.12,466.08,467.11,21.97,108592.16,51.02,11886.44,9.08,11.25,0.06,0.98,7.44,21.21,4.71,9.14,43.07,,
04/01/1981,134.40,6.32,14.72,89.10,13.68,467.11,454.16,21.95,109258.87,51.17,11969.13,9.09,11.27,0.06,0.99,7.25,21.28,4.70,9.13,42.90,,
05/01/1981,131.70,6.35,14.87,89.80,14.10,454.16,452.20,21.91,106656.41,51.27,12039.70,8.82,10.94,0.06,1.05,7.12,20.73,4.82,8.86,42.74,,
06/01/1981,132.30,6.39,15.01,90.60,13.47,452.20,436.45,21.84,106623.68,51.30,12096.91,8.77,10.89,0.06,0.97,7.38,20.70,4.83,8.81,42.57,,
07/01/1981,129.10,6.43,15.10,91.60,14.28,436.45,434.81,21.75,103336.22,51.04,12083.93,8.45,10.50,0.06,0.98,7.07,20.07,4.98,8.55,42.61,,
08/01/1981,129.60,6.48,15.18,92.30,14.94,434.81,393.07,21.73,103378.44,50.94,12111.31,8.40,10.45,0.05,0.99,6.86,20.01,5.00,8.54,42.66,,
09/01/1981,118.30,6.52,15.27,93.20,15.32,393.07,397.20,21.66,93882.70,50.74,12118.25,7.58,9.45,0.06,1.02,6.74,18.14,5.51,7.75,42.70,,
10/01/1981,119.80,6.56,15.30,93.40,15.15,397.20,406.17,21.74,95302.20,50.73,12171.32,7.65,9.54,0.07,1.11,6.87,18.27,5.47,7.83,42.85,,
11/01/1981,122.90,6.59,15.33,93.70,13.39,406.17,407.84,21.79,97890.95,50.66,12210.48,7.81,9.76,0.08,0.99,7.60,18.64,5.36,8.02,43.01,,
12/01/1981,123.80,6.63,15.36,94.00,13.72,407.84,385.20,21.84,98731.77,50.60,12249.76,7.83,9.80,0.08,0.97,7.52,18.67,5.36,8.06,43.16,,
01/01/1982,117.30,6.66,15.18,94.30,14.59,385.20,374.81,21.87,93691.55,49.84,12122.15,7.39,9.25,0.08,1.02,7.25,17.61,5.68,7.73,43.88,,
02/01/1982,114.50,6.69,14.99,94.60,14.43,374.81,363.08,21.90,91608.95,49.08,11995.81,7.18,9.01,0.08,1.04,7.37,17.12,5.84,7.64,44.62,,
03/01/1982,110.80,6.72,14.81,94.50,13.86,363.08,379.50,22.02,89190.99,48.53,11921.65,6.95,8.73,0.09,1.01,7.69,16.49,6.06,7.48,45.37,,
04/01/1982,116.30,6.75,14.60,94.90,13.87,379.50,376.26,22.03,93674.63,47.63,11757.01,7.26,9.14,0.09,1.03,7.75,17.23,5.80,7.97,46.24,,
05/01/1982,116.40,6.78,14.38,95.80,13.62,376.26,350.21,21.92,93325.19,46.49,11532.00,7.19,9.07,0.09,0.98,7.87,17.17,5.82,8.09,47.14,,
06/01/1982,109.70,6.81,14.17,97.00,14.30,350.21,347.47,21.74,87314.67,45.24,11278.48,6.69,8.45,0.09,1.03,7.58,16.11,6.21,7.74,48.06,,
07/01/1982,109.40,6.82,13.97,97.50,13.95,347.47,347.71,21.67,87079.61,44.36,11117.14,6.64,8.40,0.10,1.06,7.77,16.03,6.24,7.83,48.85,,
08/01/1982,109.70,6.84,13.76,97.70,13.06,347.71,387.17,21.67,87592.21,43.62,10989.59,6.64,8.42,0.11,1.05,8.23,16.05,6.23,7.97,49.67,,
09/01/1982,122.40,6.85,13.56,97.90,12.34,387.17,418.46,21.67,97987.98,42.89,10855.53,7.40,9.39,0.10,1.10,8.64,17.87,5.60,9.03,50.52,,
10/01/1982,132.70,6.86,13.25,98.20,10.91,418.46,436.38,21.62,106365.19,41.79,10623.13,8.00,10.17,0.10,1.03,9.44,19.35,5.17,10.01,51.74,,
11/01/1982,138.10,6.86,12.95,98.00,10.55,436.38,442.30,21.69,111378.82,40.91,10441.62,8.35,10.62,0.10,1.01,9.76,20.12,4.97,10.67,53.01,,
12/01/1982,139.40,6.87,12.64,97.60,10.54,442.30,456.91,21.80,113351.67,40.10,10278.09,8.47,10.78,0.10,1.01,9.89,20.29,4.93,11.03,54.35,,
01/01/1983,144.30,6.88,12.57,97.80,10.46,456.91,464.35,21.80,117561.58,39.79,10238.12,8.76,11.16,0.10,0.99,10.00,20.96,4.77,11.48,54.77,,
02/01/1983,146.80,6.90,12.49,97.90,10.72,464.35,480.48,21.82,119943.92,39.52,10207.73,8.91,11.36,0.09,1.02,9.92,21.29,4.70,11.75,55.20,,
